,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.0,127.05126999999992,129.48730499999965,127.82031300000016,48.9741210000002,119.87158199999978,112.43603499999972,122.56396500000028,111.41015599999993,112.6923829999996,121.92285200000059,122.3076170000004,112.94873000000008,129.10253900000043,111.41015599999993
1,1.0,116.92285200000059,125.12841800000022,121.15380900000036,41.66650399999981,119.87158199999978,114.23095699999978,119.87158199999978,106.66650399999979,108.84619099999964,120.25634799999986,115.76904300000022,112.56396500000028,122.94873000000008,113.97412100000021
2,2.0,111.92285200000059,123.58984400000007,117.3076170000004,38.0771479999994,117.94873000000008,115.64111300000059,119.74365200000014,105.64111300000059,109.23095699999978,118.97412100000021,112.05126999999992,111.53857400000015,119.35888699999941,115.89746099999957
3,3.0,114.35888699999941,125.51269500000036,118.07714799999941,38.0771479999994,115.76904300000022,116.28222700000059,123.46142599999985,109.61523400000078,112.82031300000016,118.71777299999941,112.6923829999996,109.74365200000014,119.23095699999978,116.28222700000059
4,4.0,120.64111300000059,129.10253900000043,121.41015599999993,39.61523400000078,115.25634799999986,116.53857400000015,128.9741210000002,115.76904300000022,116.79492200000004,119.23095699999978,115.89746099999957,106.79492200000004,120.64111300000059,115.76904300000022
5,5.0,124.61523400000078,132.3076170000004,123.46142599999985,41.153809000000365,117.82031300000016,116.53857400000015,133.0771479999994,120.51269500000036,118.84619099999964,119.87158199999978,118.46142599999985,103.71777299999941,121.79492200000004,115.25634799999986
6,6.0,123.71777299999941,134.23095699999976,122.43603499999972,42.94873000000007,122.94873000000008,116.02587899999979,133.58984400000008,122.3076170000004,119.23095699999978,120.64111300000059,118.58984400000007,102.17968800000016,121.66650399999979,115.12841800000022
7,7.0,119.10253900000043,134.61523400000078,118.97412100000021,45.38476599999922,127.6923829999996,115.76904300000022,131.2822270000006,121.92285200000059,119.48730499999964,121.79492200000004,116.02587899999979,103.07714799999941,120.25634799999986,115.12841800000022
8,8.0,114.48730499999964,133.7177729999994,115.51269500000036,47.05126999999993,128.3334960000002,116.15380900000036,129.10253900000043,121.02587899999979,120.38476599999922,122.82031300000016,112.56396500000028,105.76904300000022,117.3076170000004,114.87158199999978
9,9.0,112.3076170000004,131.0258789999998,114.23095699999978,46.02587899999981,123.71777299999941,116.28222700000059,129.10253900000043,120.38476599999922,121.53857400000015,121.41015599999993,109.35888699999941,108.58984400000007,112.94873000000008,114.35888699999941
10,10.0,112.43603499999972,125.64111300000059,115.25634799999986,42.05126999999993,116.92285200000059,115.64111300000059,130.0,118.97412100000021,121.66650399999979,116.15380900000036,106.66650399999979,109.48730499999964,107.56396500000028,113.71777299999941
