,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,0.0,102.43603499999972,58.0771479999994,100.76904300000022,119.87158199999978,94.74365200000014,87.56396500000028,101.41015599999993,125.38476599999922,134.61523400000078,139.74365200000008,116.02587899999979,130.0,15.641113000000589,103.46142599999985
1,1.0,100.89746099999957,66.15380900000036,101.28222700000059,128.84619099999964,110.89746099999957,88.71777299999941,98.33349600000021,119.23095699999978,128.46142599999985,131.9228520000006,117.82031300000016,131.0258789999998,19.358886999999413,106.28222700000059
2,2.0,103.33349600000021,77.69238299999961,104.35888699999941,135.12841800000024,133.9741210000002,88.07714799999941,99.61523400000078,118.07714799999941,123.33349600000021,124.23095699999978,120.64111300000059,133.58984400000008,26.922852000000606,107.56396500000028
3,3.0,109.23095699999978,88.33349600000021,107.56396500000028,134.87158199999976,144.23095699999976,85.12841800000024,104.87158199999978,122.05126999999992,121.15380900000036,120.89746099999957,121.53857400000015,136.2822270000006,34.23095699999976,103.84619099999964
4,4.0,113.07714799999941,91.79492200000004,106.41015599999993,128.84619099999964,128.0771479999994,78.20507799999996,108.33349600000021,124.23095699999978,119.87158199999978,124.74365200000014,117.3076170000004,136.6665039999998,35.641113000000594,100.64111300000059
5,5.0,109.35888699999941,84.87158199999976,98.46142599999985,120.51269500000036,93.97412100000021,67.43603499999972,104.61523400000078,118.07714799999941,115.89746099999957,134.3588869999994,108.07714799999941,133.84619099999964,30.128418000000238,102.82031300000016
6,6.0,97.82031300000016,70.25634799999989,87.17968800000017,113.33349600000021,66.6665039999998,57.17968800000017,93.58984400000007,103.58984400000007,108.58984400000007,142.3076170000004,98.84619099999964,129.87158199999976,22.820313000000173,106.28222700000059
7,7.0,83.20507799999996,53.9741210000002,78.58984400000007,108.33349600000021,65.25634799999989,52.56396500000027,81.15380900000036,88.58984400000007,100.0,139.74365200000008,96.02587899999979,127.94873000000008,19.230956999999762,105.25634799999986
8,8.0,72.94873000000007,41.9228520000006,76.79492200000004,104.61523400000078,86.92285200000059,55.512695000000356,74.35888699999941,82.30761700000039,93.71777299999941,124.61523400000078,100.89746099999957,130.12841800000024,20.897460999999566,102.17968800000016
9,9.0,72.43603499999972,37.94873000000007,81.92285200000059,102.56396500000028,113.20507799999996,64.10253900000043,76.6665039999998,88.07714799999941,92.94873000000008,107.17968800000016,109.48730499999964,136.15380900000036,25.769043000000238,102.94873000000008
10,10.0,82.82031300000017,44.743652000000104,91.02587899999979,104.87158199999978,126.66650399999979,73.58984400000007,84.87158199999976,101.41015599999993,98.46142599999985,102.56396500000028,115.64111300000059,144.61523400000078,31.15380900000036,105.38476599999922
11,11.0,98.46142599999985,60.89746099999957,99.74365200000014,113.84619099999964,123.46142599999985,78.07714799999941,92.05126999999992,112.05126999999992,106.28222700000059,115.64111300000059,115.38476599999922,151.2822270000006,33.589844000000085,103.71777299999941
12,12.0,109.61523400000078,78.58984400000007,103.33349600000021,126.92285200000059,110.76904300000022,73.84619099999964,92.6923829999996,111.41015599999993,110.25634799999986,135.6411130000006,108.84619099999964,152.17968800000014,29.102539000000434,99.48730499999964
13,13.0,109.35888699999941,87.56396500000028,100.76904300000022,136.79492200000004,99.74365200000014,64.10253900000043,86.92285200000059,100.38476599999922,107.43603499999972,148.20507799999996,100.89746099999957,146.9228520000006,18.589844000000085,99.48730499999964
14,14.0,100.25634799999986,84.23095699999976,95.51269500000036,137.17968800000014,97.82031300000016,59.10253900000043,81.79492200000004,89.74365200000011,103.33349600000021,148.9741210000002,99.23095699999978,141.6665039999998,11.153809000000363,103.97412100000021
15,15.0,93.46142599999985,75.76904300000024,94.23095699999978,128.7177729999994,105.51269500000036,67.56396500000028,85.38476599999922,92.17968800000016,106.66650399999979,144.61523400000078,109.61523400000078,144.87158199999976,18.0771479999994,105.89746099999957
16,16.0,98.20507799999996,72.56396500000028,99.87158199999978,119.48730499999964,116.41015599999993,86.53857400000015,98.46142599999985,109.23095699999978,119.10253900000043,142.6923829999996,130.12841800000024,158.9741210000002,41.41015599999992,103.97412100000021
17,17.0,112.56396500000028,78.58984400000007,108.46142599999985,118.07714799999941,121.15380900000036,100.51269500000036,111.41015599999993,128.58984400000008,132.05126999999993,144.23095699999976,150.38476599999922,176.53857400000015,69.23095699999976,103.58984400000007
18,18.0,125.25634799999986,87.69238299999962,112.6923829999996,125.51269500000036,113.84619099999964,95.25634799999986,112.94873000000008,134.3588869999994,133.7177729999994,146.1538090000004,159.10253900000043,184.35888699999938,83.71777299999941,106.66650399999979
19,19.0,126.41015599999993,89.87158199999978,108.71777299999941,135.12841800000024,98.46142599999985,72.94873000000007,101.15380900000036,122.17968800000016,121.53857400000015,146.2822270000006,151.53857400000015,175.12841800000027,74.74365200000011,107.05126999999992
20,20.0,116.66650399999979,81.79492200000004,100.64111300000059,138.3334960000002,87.82031300000017,53.205077999999965,87.69238299999962,104.74365200000014,106.02587899999979,147.82031300000014,133.84619099999964,154.10253900000043,49.23095699999976,102.56396500000028
21,21.0,107.56396500000028,71.41015599999993,96.92285200000059,132.05126999999993,92.17968800000016,56.15380900000037,86.92285200000059,99.74365200000014,102.3076170000004,156.41015599999992,119.61523400000078,136.41015599999992,29.102539000000434,100.12841800000022
22,22.0,110.51269500000036,70.0,102.43603499999972,121.66650399999979,108.46142599999985,82.69238299999961,102.6923829999996,113.84619099999964,115.12841800000022,172.17968800000014,119.61523400000078,135.51269500000035,34.487304999999644,104.74365200000014
23,23.0,124.74365200000014,78.71777299999941,113.07714799999941,115.0,120.25634799999986,112.17968800000016,123.20507799999996,136.15380900000036,133.58984400000008,184.10253900000043,133.0771479999994,150.12841800000024,64.74365200000011,110.12841800000022
