,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,84.87158199999976,43.46142599999985,114.74365200000014,68.0771479999994,80.0,114.23095699999978,117.6923829999996,133.58984400000008,135.12841800000024,154.87158199999976,151.79492200000004,112.6923829999996,68.9741210000002,111.92285200000059
1,87.17968800000017,66.0258789999998,112.43603499999972,78.3334960000002,78.58984400000007,114.87158199999978,115.64111300000059,130.12841800000024,126.15380900000036,152.17968800000014,144.3588869999994,109.23095699999978,57.30761700000039,111.92285200000059
2,94.74365200000014,92.94873000000008,111.41015599999993,92.94873000000008,81.28222700000059,115.76904300000022,114.87158199999978,126.53857400000015,119.10253900000043,147.9487300000001,141.1538090000004,107.82031300000016,50.641113000000594,115.64111300000059
3,105.64111300000059,116.28222700000059,112.43603499999972,110.51269500000036,88.46142599999985,116.02587899999979,115.51269500000036,125.38476599999922,118.07714799999941,145.76904300000024,142.6923829999996,110.38476599999922,48.5898440000001,122.56396500000028
4,115.76904300000022,131.2822270000006,115.25634799999986,127.17968800000016,96.02587899999979,115.64111300000059,117.43603499999972,127.43603499999972,122.56396500000028,146.53857400000015,146.1538090000004,115.64111300000059,45.76904300000024,130.0
5,120.12841800000022,138.3334960000002,118.58984400000007,138.9741210000002,97.56396500000028,115.12841800000022,119.35888699999941,131.0258789999998,127.82031300000016,149.3588869999994,146.0258789999998,119.61523400000078,37.05126999999993,134.48730499999965
6,117.3076170000004,140.89746099999957,120.25634799999986,144.74365200000008,91.92285200000059,115.0,119.35888699999941,132.56396500000028,129.10253900000043,151.2822270000006,138.3334960000002,119.35888699999941,20.641113000000587,133.46142599999985
7,109.87158199999978,143.8461909999996,119.23095699999978,146.6665039999998,83.9741210000002,115.38476599999922,116.53857400000015,129.61523400000078,123.97412100000021,150.12841800000024,123.33349600000021,114.48730499999964,-0.12841800000023795,127.3076170000004
8,103.71777299999941,150.25634799999992,116.02587899999979,148.58984400000008,80.89746099999957,115.89746099999957,111.66650399999979,122.17968800000016,113.97412100000021,145.89746099999957,105.76904300000022,107.6923829999996,-20.512939000000188,118.97412100000021
9,103.20507799999996,160.89746099999957,113.07714799999941,153.8461909999996,86.79492200000004,116.15380900000036,107.56396500000028,113.84619099999964,103.07714799999941,140.89746099999957,92.3076170000004,102.56396500000028,-37.435790999999426,112.43603499999972
10,107.82031300000016,173.20507799999996,112.43603499999972,163.0771479999994,99.61523400000078,115.89746099999957,106.53857400000015,109.61523400000078,95.89746099999957,137.05126999999993,86.66650399999979,100.89746099999957,-50.89746100000002,110.12841800000022
11,113.84619099999964,183.58984400000008,114.35888699999941,174.10253900000043,112.82031300000016,115.76904300000022,109.23095699999978,112.56396500000028,94.48730499999964,135.38476599999922,88.46142599999985,102.3076170000004,-61.666747999999636,111.66650399999979
12,116.66650399999979,189.10253900000043,117.17968800000016,183.0771479999994,119.35888699999941,115.89746099999957,113.84619099999964,120.76904300000022,98.07714799999941,136.15380900000036,93.20507799999996,104.48730499999964,-69.48706099999981,114.48730499999964
13,114.61523400000078,188.7177729999994,118.58984400000007,186.15380900000042,115.89746099999957,116.41015599999993,118.20507799999996,128.84619099999964,103.97412100000021,139.48730499999965,96.66650399999979,105.38476599999922,-72.69238299999961,116.02587899999979
14,108.07714799999941,182.69238299999958,117.6923829999996,182.82031300000014,105.0,116.92285200000059,121.02587899999979,131.9228520000006,109.23095699999978,145.38476599999922,97.05126999999992,103.97412100000021,-70.64111300000012,114.74365200000014
15,100.25634799999986,173.20507799999996,115.25634799999986,176.53857400000015,94.74365200000014,117.05126999999992,121.41015599999993,128.58984400000008,111.66650399999979,152.6923829999996,96.15380900000036,101.41015599999993,-64.23071300000038,111.53857400000015
16,95.38476599999922,164.23095699999976,112.94873000000008,172.30761700000042,92.6923829999996,116.79492200000004,119.23095699999978,121.92285200000059,110.25634799999986,159.87158199999976,97.56396500000028,99.74365200000014,-56.15380900000037,109.61523400000078
