,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,-39.8718259999996,78.84619099999964,122.17968800000016,336.6665039999998,76.41015599999993,85.64111300000059,107.56396500000028,111.15380900000036,109.48730499999964,93.84619099999964,86.41015599999993,98.20507799999996,80.0,11.922852000000606
1,-36.025634999999966,78.20507799999996,123.84619099999964,334.2309569999997,80.64111300000059,84.48730499999965,108.33349600000021,108.84619099999964,109.23095699999978,87.82031300000017,87.05126999999995,96.28222700000059,77.17968800000017,11.410155999999914
2,-22.051270000000386,83.84619099999964,131.53857400000015,339.2309569999997,90.0,85.89746099999957,112.82031300000016,112.05126999999992,113.97412100000021,87.05126999999995,93.97412100000021,98.97412100000021,83.9741210000002,24.871581999999762
3,-6.410156000000369,89.87158199999978,139.10253900000043,348.33349600000014,96.53857400000015,88.07714799999941,117.6923829999996,118.07714799999941,120.51269500000036,92.56396500000028,101.28222700000059,103.97412100000021,93.84619099999964,40.89746099999957
4,-1.7949220000000423,90.25634799999986,139.61523400000078,354.74365200000017,95.0,88.84619099999964,118.84619099999964,122.6923829999996,124.87158199999978,100.89746099999957,102.6923829999996,107.3076170000004,97.82031300000016,44.23095699999976
5,-15.256347999999885,84.61523400000078,131.15380900000036,353.205078,86.79492200000004,87.43603499999972,115.0,123.58984400000007,125.51269500000036,107.94873000000008,96.15380900000036,106.15380900000036,91.79492200000004,27.56396500000028
6,-41.025634999999966,78.84619099999964,118.97412100000021,345.0,79.74365200000011,85.38476599999922,108.58984400000007,122.82031300000016,125.12841800000022,111.92285200000059,86.53857400000015,101.41015599999993,80.89746099999957,-0.8974609999995664
7,-62.82055700000001,79.61523400000078,112.6923829999996,336.9228520000006,81.41015599999993,85.38476599999922,104.48730499999964,124.87158199999978,128.20507799999996,115.38476599999922,82.69238299999961,96.92285200000059,75.38476599999922,-23.07690400000001
8,-66.28198199999997,88.71777299999941,117.56396500000028,335.5126950000004,92.82031300000016,88.71777299999941,105.64111300000059,131.79492200000004,136.9228520000006,121.02587899999979,90.12841800000022,96.92285200000059,81.79492200000004,-23.718018000000033
9,-50.51293900000019,101.15380900000036,130.76904300000024,341.9228520000006,107.56396500000028,94.23095699999978,111.28222700000059,141.2822270000006,147.9487300000001,129.3588869999994,106.15380900000036,102.17968800000016,97.17968800000016,-3.333496000000196
10,-28.589843999999626,108.58984400000007,142.82031300000014,350.5126950000004,116.53857400000015,98.33349600000021,117.17968800000016,147.56396500000028,154.48730499999962,137.17968800000014,121.28222700000059,109.23095699999978,111.66650399999979,21.79492200000004
11,-17.30761700000039,106.15380900000036,145.51269500000038,354.61523400000084,114.61523400000078,97.82031300000016,119.48730499999964,146.9228520000006,152.43603499999972,139.74365200000008,126.66650399999979,112.6923829999996,116.53857400000015,33.205077999999965
12,-22.820557000000008,96.28222700000059,138.0771479999994,351.53857400000015,104.74365200000014,92.94873000000008,117.6923829999996,140.25634799999992,144.10253900000043,134.61523400000078,120.89746099999957,110.76904300000022,111.02587899999979,25.0
13,-37.17944299999999,86.41015599999993,127.43603499999972,344.87158199999976,94.87158199999978,87.05126999999995,113.97412100000021,132.56396500000028,136.0258789999998,123.84619099999964,111.41015599999993,105.38476599999922,101.41015599999993,6.794922000000043
14,-46.15380900000037,82.43603499999972,121.79492200000004,340.2563479999999,92.05126999999992,83.9741210000002,111.53857400000015,128.0771479999994,133.46142599999985,113.07714799999941,106.79492200000004,100.51269500000036,95.38476599999922,-5.38452099999995
15,-41.923095999999994,84.10253900000043,124.10253900000043,340.1284180000003,97.05126999999992,84.87158199999976,111.02587899999979,127.43603499999972,135.38476599999922,107.43603499999972,110.0,99.10253900000043,96.02587899999979,-3.4614259999998467
16,-28.84619099999964,86.41015599999993,130.0,340.8974609999996,103.07714799999941,87.94873000000005,111.15380900000036,127.05126999999992,135.89746099999957,108.07714799999941,115.76904300000022,100.76904300000022,99.74365200000014,7.56396500000028
17,-18.589843999999626,84.35888699999941,132.3076170000004,337.17968800000017,102.43603499999972,90.64111300000059,109.61523400000078,122.43603499999972,129.61523400000078,111.41015599999993,116.53857400000015,103.20507799999996,101.02587899999979,15.384765999999216
18,-19.48706099999981,77.56396500000028,127.82031300000016,328.3334960000002,93.20507799999996,91.02587899999979,106.02587899999979,112.94873000000008,116.79492200000004,112.3076170000004,108.84619099999964,104.35888699999941,96.28222700000059,10.897460999999566
19,-28.718018000000033,71.0258789999998,119.48730499999964,319.4873049999996,81.92285200000059,89.61523400000078,101.66650399999979,103.20507799999996,103.58984400000007,107.94873000000008,96.41015599999993,103.71777299999941,87.56396500000028,-4.230713000000378
20,-35.51293900000019,70.12841800000024,113.58984400000007,317.6923829999996,76.79492200000004,87.43603499999972,98.33349600000021,98.58984400000007,97.6923829999996,100.51269500000036,86.41015599999993,101.79492200000004,80.0,-21.02563499999997
21,-30.897461000000018,76.79492200000004,113.97412100000021,324.6152340000008,80.89746099999957,85.25634799999989,97.05126999999992,100.38476599999922,101.15380900000036,94.61523400000078,83.71777299999941,99.87158199999978,77.30761700000039,-31.025634999999966
22,-13.846190999999635,87.82031300000017,119.48730499999964,335.0,90.0,83.84619099999964,97.43603499999972,105.64111300000059,109.74365200000014,94.74365200000014,88.07714799999941,99.23095699999978,80.12841800000024,-31.79492200000004
23,9.358886999999413,97.82031300000016,126.66650399999979,341.41015599999986,97.82031300000016,83.71777299999941,99.10253900000043,110.89746099999957,116.66650399999979,101.66650399999979,96.15380900000036,100.64111300000059,86.02587899999979,-27.564209000000574
24,31.282227000000606,103.20507799999996,132.56396500000028,340.3847659999992,102.05126999999992,85.64111300000059,102.17968800000016,115.12841800000022,118.46142599999985,111.92285200000059,105.0,103.97412100000021,92.3076170000004,-25.0
25,47.94873000000007,103.84619099999964,136.0258789999998,334.10253900000043,104.35888699999941,89.61523400000078,106.28222700000059,118.71777299999941,116.79492200000004,119.74365200000014,113.07714799999941,107.6923829999996,96.79492200000004,-30.1281740000004
26,59.487304999999644,101.41015599999993,136.41015599999992,326.5385740000001,107.3076170000004,95.25634799999986,110.0,122.17968800000016,115.64111300000059,121.28222700000059,118.58984400000007,110.25634799999986,98.84619099999964,-45.51293900000019
27,68.20507799999996,97.17968800000016,133.3334960000002,320.1284180000003,110.0,100.51269500000036,110.76904300000022,124.61523400000078,116.53857400000015,117.43603499999972,119.87158199999978,110.64111300000059,97.43603499999972,-69.35888699999987
