,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
0,106.0258789999998,94.61523400000078,118.3334960000002,-137.9487299999996,142.05126999999993,116.0258789999998,119.48730499999965,120.12841800000024,130.38476599999922,158.46142599999985,129.7436520000001,113.3334960000002,92.05126999999993,110.89746099999957
1,107.30761700000039,94.61523400000078,117.69238299999961,-133.33325200000036,147.94873000000007,114.61523400000078,121.2822270000006,120.64111300000059,131.53857400000015,163.20507799999996,132.56396500000028,117.94873000000007,93.20507799999996,110.76904300000024
2,108.84619099999964,95.64111300000059,117.30761700000039,-129.35888699999987,150.51269500000035,113.3334960000002,123.9741210000002,120.76904300000024,130.38476599999922,166.15380900000036,137.56396500000028,119.61523400000078,96.79492200000004,110.25634799999989
3,109.48730499999965,96.9228520000006,118.3334960000002,-126.15380900000036,148.84619099999964,112.30761700000039,126.53857400000015,121.2822270000006,128.84619099999964,164.7436520000001,142.82031300000017,117.43603499999972,100.51269500000035,109.48730499999965
4,107.82031300000017,96.53857400000015,119.87158199999976,-124.61547900000005,143.20507799999996,111.2822270000006,127.17968800000017,121.15380900000036,127.17968800000017,157.3076170000004,144.87158199999976,112.56396500000028,101.15380900000036,108.3334960000002
5,104.23095699999976,93.7177729999994,120.12841800000024,-125.0,135.51269500000035,109.74365200000011,124.48730499999965,119.23095699999976,124.23095699999976,145.2563479999999,141.9228520000006,107.69238299999961,97.17968800000017,106.79492200000004
6,101.2822270000006,89.35888699999941,118.46142599999985,-126.41015600000037,129.7436520000001,107.17968800000017,119.61523400000078,115.51269500000035,119.35888699999941,133.58984400000008,136.2822270000006,105.64111300000059,91.0258789999998,105.76904300000024
7,101.41015599999992,85.76904300000024,116.15380900000036,-126.41015600000037,128.9741210000002,103.58984400000008,115.38476599999922,112.69238299999961,114.23095699999976,128.20507799999996,133.0771479999994,108.0771479999994,86.6665039999998,106.41015599999992
8,105.38476599999922,84.74365200000011,115.64111300000059,-123.20507799999996,133.84619099999964,99.10253900000043,114.61523400000078,112.94873000000007,111.9228520000006,131.2822270000006,135.89746099999957,113.20507799999996,87.82031300000017,109.23095699999976
9,111.2822270000006,86.15380900000036,118.3334960000002,-117.05127000000039,141.9228520000006,94.10253900000043,118.3334960000002,117.30761700000039,114.48730499999965,140.6411130000006,144.10253900000043,117.56396500000028,94.23095699999976,113.46142599999985
