,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
0,110.89746099999957,56.9228520000006,101.15380900000036,108.46142599999985,123.3334960000002,125.64111300000059,125.12841800000024,130.2563479999999,126.79492200000004,130.0,120.64111300000059,125.64111300000059,67.17968800000017,107.69238299999961
1,106.15380900000036,55.12841800000024,100.38476599999922,106.79492200000004,121.41015599999992,124.48730499999965,124.35888699999941,129.87158199999976,127.56396500000028,131.15380900000036,118.58984400000008,123.84619099999964,67.30761700000039,104.87158199999976
2,101.41015599999992,54.35888699999941,99.10253900000043,105.89746099999957,117.17968800000017,120.51269500000035,122.05126999999993,126.53857400000015,127.17968800000017,130.2563479999999,114.48730499999965,122.17968800000017,68.0771479999994,107.43603499999972
3,101.53857400000015,54.74365200000011,98.0771479999994,106.15380900000036,112.43603499999972,115.76904300000024,118.58984400000008,121.6665039999998,125.0,127.30761700000039,111.9228520000006,122.43603499999972,72.43603499999972,110.12841800000024
4,107.94873000000007,56.410155999999915,98.20507799999996,107.56396500000028,109.87158199999976,112.94873000000007,115.38476599999922,118.0771479999994,122.17968800000017,123.46142599999985,112.82031300000017,124.61523400000078,79.61523400000078,109.61523400000078
5,116.6665039999998,58.589844000000085,99.35888699999941,109.35888699999941,110.38476599999922,112.69238299999961,113.20507799999996,116.9228520000006,119.74365200000011,119.87158199999976,115.38476599999922,126.0258789999998,85.64111300000059,109.48730499999965
6,120.89746099999957,59.61523400000078,99.48730499999965,110.0,112.69238299999961,113.58984400000008,111.9228520000006,117.43603499999972,117.82031300000017,117.30761700000039,115.76904300000024,123.84619099999964,86.2822270000006,111.53857400000015
7,117.69238299999961,58.974121000000196,96.9228520000006,109.48730499999965,116.0258789999998,114.48730499999965,111.53857400000015,118.0771479999994,116.53857400000015,116.6665039999998,112.56396500000028,117.82031300000017,82.43603499999972,111.15380900000036
8,110.51269500000035,57.56396500000028,93.0771479999994,108.58984400000008,119.61523400000078,115.64111300000059,112.30761700000039,118.46142599999985,116.6665039999998,118.20507799999996,108.46142599999985,111.53857400000015,79.23095699999976,106.41015599999992
9,105.38476599999922,56.53857400000015,91.41015599999992,108.58984400000008,122.94873000000007,117.43603499999972,114.35888699999941,119.10253900000043,118.0771479999994,121.79492200000004,107.05126999999993,109.35888699999941,81.2822270000006,103.7177729999994
10,105.76904300000024,56.153809000000365,93.46142599999985,109.23095699999976,124.61523400000078,118.84619099999964,116.79492200000004,120.25634799999989,119.61523400000078,125.12841800000024,109.23095699999976,112.94873000000007,88.20507799999996,107.56396500000028
11,111.15380900000036,56.9228520000006,97.43603499999972,110.12841800000024,123.84619099999964,118.7177729999994,118.46142599999985,121.2822270000006,119.74365200000011,126.0258789999998,113.0771479999994,119.10253900000043,95.76904300000024,112.69238299999961
12,118.46142599999985,59.48730499999965,100.64111300000059,110.76904300000024,121.9228520000006,117.05126999999993,118.3334960000002,120.89746099999957,118.3334960000002,123.58984400000008,115.51269500000035,123.9741210000002,100.12841800000024,111.9228520000006
