,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
279,-39.48706099999981,-118.71801800000003,94.48730499999965,98.84619099999964,120.51269500000035,118.7177729999994,124.10253900000043,115.64111300000059,120.12841800000024,117.82031300000017,77.05126999999993,88.58984400000008,-792.9487300000001,109.61523400000078
280,-29.487060999999812,-108.84619099999964,98.0771479999994,99.35888699999941,125.38476599999922,125.25634799999989,129.48730499999965,119.48730499999965,124.10253900000043,128.3334960000002,95.76904300000024,99.10253900000043,-775.128174,109.61523400000078
281,-20.641113000000132,-101.15380900000036,100.0,103.9741210000002,128.46142599999985,129.87158199999976,133.58984400000008,122.82031300000017,127.17968800000017,137.94873000000007,107.94873000000007,106.2822270000006,-760.128174,112.69238299999961
282,-14.8718259999996,-97.30761700000039,100.51269500000035,110.89746099999957,130.89746099999957,131.79492200000004,136.53857400000015,125.12841800000024,128.7177729999994,143.0771479999994,107.94873000000007,108.0771479999994,-748.205078,113.9741210000002
283,-12.820557000000008,-96.66674799999964,100.76904300000024,116.53857400000015,133.7177729999994,132.17968800000017,138.9741210000002,126.0258789999998,128.7177729999994,143.20507799999996,97.56396500000028,106.15380900000036,-738.4614259999998,110.64111300000059
284,-14.743652000000111,-98.20507799999996,100.76904300000024,117.05126999999993,135.6411130000006,132.6923829999996,140.76904300000024,125.51269500000035,127.82031300000017,141.0258789999998,83.9741210000002,102.94873000000007,-731.025635,107.56396500000028
285,-20.769286999999622,-101.02563499999997,99.48730499999965,111.0258789999998,134.23095699999976,132.82031300000017,140.38476599999922,123.58984400000008,126.2822270000006,138.20507799999996,73.3334960000002,99.23095699999976,-727.6923829999996,110.0
286,-29.230713000000378,-103.97436500000003,96.0258789999998,101.9228520000006,128.58984400000008,131.0258789999998,136.6665039999998,120.64111300000059,123.9741210000002,135.0,68.7177729999994,94.10253900000043,-729.102539,114.61523400000078
287,-36.66674799999964,-104.8718259999996,91.2822270000006,96.0258789999998,121.41015599999992,126.9228520000006,131.2822270000006,117.43603499999972,121.41015599999992,130.89746099999957,70.12841800000024,88.20507799999996,-733.5898439999996,115.38476599999922
288,-40.38452099999995,-103.58984399999963,88.3334960000002,97.43603499999972,116.6665039999998,121.6665039999998,127.17968800000017,115.0,118.7177729999994,126.0258789999998,74.87158199999976,83.20507799999996,-737.9487299999996,112.94873000000007
289,-40.64111300000013,-102.43579099999943,88.0771479999994,103.7177729999994,115.89746099999957,116.6665039999998,126.0258789999998,113.20507799999996,116.15380900000036,120.89746099999957,77.43603499999972,80.64111300000059,-740.5129390000002,112.69238299999961
290,-39.23071300000038,-104.10253899999998,89.35888699999941,108.20507799999996,117.30761700000039,113.0771479999994,126.9228520000006,111.79492200000004,113.7177729999994,115.64111300000059,73.20507799999996,80.25634799999989,-739.8718259999996,114.23095699999976
291,-37.564209000000574,-107.82055700000001,89.74365200000011,106.53857400000015,118.84619099999964,111.79492200000004,128.20507799999996,110.76904300000024,112.43603499999972,111.6665039999998,63.46142599999985,80.89746099999957,-735.0,113.3334960000002
292,-35.25634799999989,-110.1281740000004,88.9741210000002,100.76904300000024,120.0,113.58984400000008,129.10253900000043,111.0258789999998,113.3334960000002,111.6665039999998,56.025878999999804,82.30761700000039,-725.2563479999999,110.64111300000059
293,-32.17944299999999,-108.07690400000001,88.46142599999985,96.41015599999992,121.41015599999992,117.43603499999972,130.0,113.0771479999994,115.89746099999957,117.17968800000017,58.7177729999994,84.87158199999976,-711.923096,111.2822270000006
