,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
200,82.82031300000017,-31.666747999999643,77.43603499999972,131.9228520000006,-50.38452099999995,117.56396500000028,137.05126999999993,117.30761700000039,130.38476599999922,116.9228520000006,-9.358886999999868,89.74365200000011,-9.61547900000005,109.87158199999976
201,88.3334960000002,-28.076904000000013,81.0258789999998,136.9228520000006,-45.0,121.79492200000004,141.6665039999998,120.76904300000024,130.89746099999957,120.38476599999922,1.0258789999998044,95.89746099999957,-5.38452099999995,111.6665039999998
202,91.6665039999998,-25.1281740000004,83.20507799999996,137.94873000000007,-40.76928699999962,122.94873000000007,144.48730499999965,121.2822270000006,130.2563479999999,120.25634799999989,8.717772999999397,99.48730499999965,-1.9228520000006029,117.17968800000017
203,92.56396500000028,-22.564209000000574,83.84619099999964,134.7436520000001,-37.564209000000574,121.9228520000006,142.6923829999996,119.74365200000011,127.94873000000007,117.05126999999993,12.307617000000391,99.61523400000078,0.256347999999889,117.30761700000039
204,91.41015599999992,-21.28198199999997,83.20507799999996,128.9741210000002,-35.1281740000004,120.12841800000024,136.41015599999992,117.30761700000039,123.7177729999994,112.69238299999961,12.17968800000017,97.05126999999993,0.38476599999921746,111.0258789999998
205,88.58984400000008,-22.051270000000386,81.9228520000006,122.94873000000007,-33.974365000000034,117.82031300000017,128.7177729999994,114.48730499999965,118.46142599999985,108.84619099999964,10.0,93.3334960000002,-1.7949220000000423,107.69238299999961
206,85.25634799999989,-23.846190999999635,81.0258789999998,118.3334960000002,-34.23071300000038,115.64111300000059,123.3334960000002,112.17968800000017,114.23095699999976,106.9228520000006,8.077147999999397,90.76904300000024,-4.743652000000111,111.2822270000006
207,83.20507799999996,-23.58984399999963,81.2822270000006,115.89746099999957,-34.10253899999998,114.61523400000078,122.30761700000039,111.53857400000015,112.82031300000017,107.43603499999972,8.589844000000085,91.15380900000036,-5.641113000000132,114.35888699999941
208,82.94873000000007,-20.512939000000188,82.69238299999961,114.48730499999965,-32.435790999999426,114.87158199999976,124.23095699999976,112.69238299999961,113.9741210000002,108.9741210000002,11.538574000000153,93.9741210000002,-3.717772999999397,112.05126999999993
209,82.56396500000028,-17.30761700000039,83.9741210000002,112.30761700000039,-29.74365200000011,115.38476599999922,125.89746099999957,114.48730499999965,115.51269500000035,109.48730499999965,14.487304999999651,95.76904300000024,-1.6665039999998044,110.51269500000035
210,80.25634799999989,-16.538574000000153,83.58984400000008,108.46142599999985,-27.435790999999426,114.61523400000078,124.61523400000078,115.25634799999989,115.0,107.43603499999972,15.384765999999217,93.3334960000002,-2.3076170000003913,114.10253900000043
211,76.41015599999992,-17.948729999999614,80.89746099999957,104.61523400000078,-25.1281740000004,113.0771479999994,120.38476599999922,114.48730499999965,112.30761700000039,103.84619099999964,14.102539000000434,86.53857400000015,-5.512939000000188,116.53857400000015
212,72.94873000000007,-18.076904000000013,77.94873000000007,102.82031300000017,-21.666747999999643,112.43603499999972,115.64111300000059,113.0771479999994,109.61523400000078,101.2822270000006,13.205077999999958,79.10253900000043,-8.205077999999958,112.43603499999972
213,71.53857400000015,-15.256347999999889,77.56396500000028,103.20507799999996,-16.923095999999987,112.69238299999961,113.20507799999996,112.05126999999993,109.23095699999976,101.53857400000015,14.871581999999762,75.89746099999957,-8.461425999999847,107.94873000000007
214,71.79492200000004,-10.769286999999622,80.64111300000059,103.84619099999964,-11.538574000000153,112.94873000000007,113.3334960000002,112.30761700000039,111.41015599999992,104.35888699999941,19.74365200000011,78.7177729999994,-6.153809000000365,110.38476599999922
215,73.46142599999985,-6.794922000000042,86.0258789999998,103.20507799999996,-6.794922000000042,113.46142599999985,115.25634799999989,113.7177729999994,114.48730499999965,107.56396500000028,26.538574000000153,86.41015599999992,-2.6923829999996087,115.12841800000024
216,76.41015599999992,-5.0,91.53857400000015,101.2822270000006,-3.4614259999998467,115.25634799999989,117.17968800000017,115.89746099999957,116.15380900000036,109.61523400000078,33.589844000000085,95.76904300000024,1.2822270000006029,113.84619099999964
217,80.51269500000035,-4.61547900000005,95.25634799999989,99.48730499999965,-1.9228520000006029,118.20507799999996,118.0771479999994,117.56396500000028,115.89746099999957,110.38476599999922,38.7177729999994,103.20507799999996,5.512695000000349,109.48730499999965
218,85.0,-3.3334960000001956,96.9228520000006,99.10253900000043,-1.4101559999999154,120.64111300000059,117.82031300000017,118.84619099999964,115.0,111.6665039999998,40.76904300000024,107.69238299999961,10.0,110.51269500000035
219,89.48730499999965,1.4101559999999154,97.82031300000017,101.0258789999998,0.12841800000023795,121.53857400000015,116.53857400000015,120.38476599999922,114.74365200000011,114.61523400000078,41.2822270000006,109.48730499999965,15.0,115.89746099999957
220,93.3334960000002,9.871581999999762,99.87158199999976,104.10253900000043,4.102539000000434,121.41015599999992,115.64111300000059,122.94873000000007,115.89746099999957,119.10253900000043,43.846190999999635,110.64111300000059,20.641113000000587,116.6665039999998
221,95.76904300000024,18.589844000000085,103.20507799999996,106.0258789999998,9.743652000000111,121.41015599999992,115.89746099999957,126.0258789999998,117.56396500000028,122.94873000000007,49.74365200000011,112.30761700000039,25.641113000000587,111.79492200000004
222,95.51269500000035,22.94873000000007,106.41015599999992,105.12841800000024,14.230956999999762,121.53857400000015,116.9228520000006,127.82031300000017,118.58984400000008,123.7177729999994,56.79492200000004,113.84619099999964,28.461425999999847,108.9741210000002
223,92.56396500000028,21.922852000000603,106.9228520000006,102.05126999999993,16.794922000000042,121.2822270000006,118.0771479999994,127.82031300000017,117.82031300000017,121.6665039999998,61.79492200000004,113.9741210000002,29.102539000000434,110.0
224,89.23095699999976,19.230956999999762,104.48730499999965,99.23095699999976,18.461425999999847,121.53857400000015,119.10253900000043,126.6665039999998,115.89746099999957,118.58984400000008,64.23095699999976,112.69238299999961,29.102539000000434,108.9741210000002
225,88.0771479999994,18.846190999999635,101.79492200000004,98.46142599999985,20.641113000000587,122.56396500000028,120.25634799999989,126.0258789999998,114.10253900000043,117.17968800000017,65.89746099999957,111.53857400000015,29.615234000000783,105.0
