,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
0,-25.38452099999995,147.6923829999996,5.769043000000238,-6.794922000000042,124.87158199999976,15.641113000000587,147.94873000000007,156.41015599999992,122.05126999999993,137.43603499999972,-83.20507799999996,131.53857400000015,157.6923829999996,91.79492200000004
1,-30.512939000000188,144.3588869999994,8.205077999999958,-14.487060999999812,116.9228520000006,20.51269500000035,148.58984400000008,161.41015599999992,122.05126999999993,136.79492200000004,-91.15380900000036,131.2822270000006,156.79492200000004,88.84619099999964
2,-43.33325200000036,142.94873000000007,7.948730000000069,-24.358886999999868,111.6665039999998,24.102539000000434,147.94873000000007,162.94873000000007,121.6665039999998,137.56396500000028,-97.94872999999961,131.6665039999998,153.7177729999994,82.82031300000017
3,-53.33325200000036,144.61523400000078,5.256347999999889,-29.230713000000378,109.74365200000011,24.230956999999762,146.15380900000036,159.23095699999976,120.25634799999989,138.58984400000008,-99.48706099999981,131.6665039999998,150.6411130000006,78.46142599999985
4,-53.46142599999985,149.23095699999976,1.9228520000006029,-24.74365200000011,110.64111300000059,21.410155999999915,144.3588869999994,152.43603499999972,118.0771479999994,137.3076170000004,-95.64111300000013,130.6411130000006,148.58984400000008,79.35888699999941
5,-45.25634799999989,153.84619099999964,0.256347999999889,-13.58984399999963,112.05126999999993,17.94873000000007,142.82031300000017,146.6665039999998,115.76904300000024,132.94873000000007,-89.74365200000011,128.9741210000002,147.05126999999993,84.35888699999941
6,-36.41015600000037,155.12841800000024,0.8974609999995664,-3.3334960000001956,113.0771479999994,16.922852000000603,141.41015599999992,144.7436520000001,114.35888699999941,127.30761700000039,-85.89746100000002,127.94873000000007,145.12841800000024,89.23095699999976
7,-33.33325200000036,152.82031300000017,3.717772999999397,0.0,115.12841800000024,19.230956999999762,139.48730499999965,146.79492200000004,114.48730499999965,123.0771479999994,-85.38452099999995,128.9741210000002,144.10253900000043,90.64111300000059
8,-36.28198199999997,148.84619099999964,6.922852000000603,-4.61547900000005,117.56396500000028,23.077147999999397,136.0258789999998,149.48730499999965,115.64111300000059,121.6665039999998,-87.56420900000057,131.41015599999992,146.15380900000036,87.43603499999972
9,-41.92309599999999,144.48730499999965,8.077147999999397,-14.230713000000378,115.38476599999922,25.128418000000238,131.0258789999998,148.7177729999994,115.76904300000024,122.94873000000007,-91.92309599999999,133.46142599999985,150.89746099999957,81.0258789999998
10,-46.153809000000365,139.48730499999965,7.179688000000169,-23.461425999999847,104.48730499999965,23.974121000000196,126.2822270000006,143.46142599999985,113.58984400000008,126.2822270000006,-96.66674799999964,133.20507799999996,156.6665039999998,75.12841800000024
11,-47.30761700000039,134.87158199999976,6.153809000000365,-27.564209000000574,88.84619099999964,21.153809000000365,125.38476599999922,137.94873000000007,111.6665039999998,132.17968800000017,-98.97436500000003,131.0258789999998,162.05126999999993,74.87158199999976
12,-46.66674799999964,133.58984400000008,7.43603499999972,-24.61547900000005,79.23095699999976,19.871581999999762,130.0,138.20507799999996,113.58984400000008,139.3588869999994,-96.15380900000036,128.84619099999964,166.9228520000006,82.94873000000007
13,-46.79492200000004,138.20507799999996,11.025878999999804,-16.41015600000037,83.0771479999994,21.282227000000603,138.58984400000008,146.2822270000006,120.12841800000024,144.23095699999976,-88.97436500000003,128.84619099999964,170.0,96.15380900000036
14,-47.17944299999999,149.23095699999976,14.871581999999762,-6.281981999999971,98.58984400000008,24.102539000000434,146.6665039999998,157.94873000000007,128.0771479999994,144.7436520000001,-80.1281740000004,131.53857400000015,169.48730499999965,107.17968800000017
15,-42.82055700000001,162.56396500000028,18.205077999999958,4.743652000000111,119.48730499999965,26.794922000000042,151.6665039999998,168.84619099999964,135.2563479999999,144.10253900000043,-71.15380900000036,136.6665039999998,167.05126999999993,111.15380900000036
16,-29.61547900000005,172.56396500000028,22.94873000000007,17.05126999999993,140.6411130000006,29.102539000000434,154.61523400000078,177.94873000000007,142.94873000000007,149.23095699999976,-60.89746100000002,143.3334960000002,168.58984400000008,109.35888699999941
17,-12.051270000000386,175.51269500000035,29.74365200000011,28.333496000000196,156.41015599999992,30.897460999999566,156.79492200000004,185.2563479999999,151.79492200000004,162.3076170000004,-50.51293900000019,149.10253900000043,177.6923829999996,107.30761700000039
18,-0.8974609999995664,172.6923829999996,34.23095699999976,32.94873000000007,158.84619099999964,31.282227000000603,156.9228520000006,187.3076170000004,157.6923829999996,174.23095699999976,-44.74365200000011,150.51269500000035,190.12841800000024,108.7177729999994
19,-4.358886999999868,167.82031300000017,29.358886999999413,26.153809000000365,141.9228520000006,29.615234000000783,151.53857400000015,179.10253900000043,153.3334960000002,172.17968800000017,-49.35888699999987,144.3588869999994,195.51269500000035,112.56396500000028
20,-23.205077999999958,158.84619099999964,13.205077999999958,9.102539000000434,111.0258789999998,26.666503999999804,140.51269500000035,160.2563479999999,136.15380900000036,150.89746099999957,-66.28198199999997,132.3076170000004,186.0258789999998,112.56396500000028
21,-53.974365000000034,138.58984400000008,-6.666747999999643,-12.051270000000386,82.56396500000028,23.589844000000085,128.0771479999994,138.20507799999996,112.17968800000017,119.35888699999941,-92.30761700000039,120.12841800000024,162.6923829999996,101.79492200000004
22,-89.8718259999996,104.74365200000011,-18.71801800000003,-30.38452099999995,72.69238299999961,21.282227000000603,120.51269500000035,122.94873000000007,91.9228520000006,94.74365200000011,-119.23071300000038,114.61523400000078,134.7436520000001,78.58984400000008
23,-118.46142599999985,69.61523400000078,-16.538574000000153,-42.051270000000386,83.7177729999994,20.128418000000238,120.12841800000024,119.48730499999965,82.82031300000017,89.23095699999976,-137.820557,117.94873000000007,114.61523400000078,51.025878999999804
24,-124.10253899999998,55.12841800000024,-5.128174000000399,-45.51293900000019,102.30761700000039,19.615234000000783,123.84619099999964,124.61523400000078,84.10253900000043,101.2822270000006,-140.76928699999962,125.64111300000059,110.76904300000024,36.025878999999804
25,-99.61547900000005,71.9228520000006,3.077147999999397,-39.8718259999996,112.17968800000017,19.615234000000783,127.43603499999972,131.41015599999992,90.64111300000059,118.84619099999964,-126.79492200000004,131.0258789999998,124.87158199999976,47.56396500000028
26,-56.92309599999999,105.25634799999989,-0.256347999999889,-25.641113000000132,108.58984400000008,20.25634799999989,130.38476599999922,137.43603499999972,99.87158199999976,130.76904300000024,-101.79492200000004,131.41015599999992,149.87158199999976,82.69238299999961
27,-22.051270000000386,125.76904300000024,-12.307617000000391,-8.58984399999963,99.48730499999965,21.410155999999915,136.0258789999998,144.87158199999976,112.17968800000017,133.7177729999994,-76.66674799999964,129.48730499999965,172.05126999999993,117.69238299999961
