,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4
0,128.7177729999994,147.6923829999996,90.51269500000035,85.51269500000035,100.38476599999922,107.30761700000039,124.23095699999976,130.76904300000024,128.3334960000002,115.38476599999922,104.10253900000043,118.7177729999994,115.25634799999989,115.25634799999989
1,130.76904300000024,150.38476599999922,93.0771479999994,87.94873000000007,102.17968800000017,108.9741210000002,127.17968800000017,134.61523400000078,131.9228520000006,120.0,108.20507799999996,120.12841800000024,119.48730499999965,116.41015599999992
2,132.56396500000028,150.89746099999957,95.25634799999989,89.61523400000078,103.84619099999964,112.30761700000039,129.10253900000043,133.84619099999964,132.3076170000004,123.3334960000002,109.10253900000043,118.46142599999985,117.69238299999961,115.76904300000024
3,134.87158199999976,150.76904300000024,96.9228520000006,92.69238299999961,106.79492200000004,115.64111300000059,130.12841800000024,131.15380900000036,130.38476599999922,125.12841800000024,108.3334960000002,115.64111300000059,113.0771479999994,115.38476599999922
4,139.23095699999976,153.20507799999996,99.23095699999976,99.74365200000011,112.69238299999961,117.56396500000028,131.15380900000036,130.51269500000035,128.9741210000002,127.43603499999972,109.48730499999965,115.38476599999922,112.05126999999993,117.43603499999972
5,145.38476599999922,159.10253900000043,102.94873000000007,111.2822270000006,121.0258789999998,117.17968800000017,132.6923829999996,133.84619099999964,130.51269500000035,131.79492200000004,114.74365200000011,119.35888699999941,117.56396500000028,122.17968800000017
6,151.53857400000015,166.41015599999992,107.30761700000039,124.10253900000043,129.3588869999994,115.25634799999989,134.48730499999965,139.61523400000078,134.3588869999994,136.79492200000004,123.20507799999996,125.76904300000024,127.30761700000039,127.05126999999993
7,154.23095699999976,170.38476599999922,109.61523400000078,132.94873000000007,134.23095699999976,111.9228520000006,134.61523400000078,143.84619099999964,136.9228520000006,139.10253900000043,130.12841800000024,130.38476599999922,135.12841800000024,128.58984400000008
8,151.6665039999998,168.20507799999996,107.69238299999961,135.12841800000024,133.84619099999964,107.82031300000017,131.6665039999998,142.3076170000004,134.61523400000078,135.76904300000024,131.15380900000036,130.2563479999999,135.89746099999957,125.51269500000035
9,146.15380900000036,160.51269500000035,102.17968800000017,132.43603499999972,130.2563479999999,103.7177729999994,126.0258789999998,134.23095699999976,127.30761700000039,127.82031300000017,125.64111300000059,125.25634799999989,129.10253900000043,119.87158199999976
